Cd_AnoExecucao;Cd_Exercicio;Cd_Dotacao_Id;Administracao;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;ProjetoAtividade;Ds_Projeto_Atividade;Vl_Orcado_Ano;Vl_Suplementado;Vl_Reduzido;Vl_SuplementadoLiquido;Vl_Orcado_Atualizado;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago
2024;2024;174467;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;174499;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;3518466,6;1827613,9;1690852,7;1690852,7;1690852,7;1690852,7;1135197,93;1135197,93
2024;2024;174260;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;115187,98;55110;60077,98;60077,98;60077,98;60077,98;20738,21;20738,21
2024;2024;170394;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);30000000;0;30000000;-30000000;0;0;0;0;0
2024;2024;174452;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;18752173,68;0;18752173,68;18752173,68;18752173,68;18752173,68;7411067,96;7411067,96
2024;2024;174498;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;45353724,97;18276139;27077585,97;27077585,97;27077585,97;27077585,97;12194255,48;12194255,48
2024;2024;174093;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;400000;0;400000;400000;400000;400000;400000;400000
2024;2024;173833;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3360;Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;173259;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;1901241,03;224271,43;1676969,6;1676969,6;1676969,6;1676969,6;1536170,33;1536170,33
2024;2024;166623;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);6000000;0;6000000;-6000000;0;0;0;0;0
2024;2024;174460;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;0;0;0;0;0;0;0;0
2024;2024;174502;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;818314,72;54021,45;764293,27;764293,27;764293,27;764293,27;763889,87;763889,87
2024;2024;174265;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;3331267,07;237456,75;3093810,32;3093810,32;2997242,91;2997242,91;2961508,06;2961508,06
2024;2024;170397;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);20000000;0;20000000;-20000000;0;0;0;0;0
2024;2024;174459;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;0;0;0;0;0;0;0;0
2024;2024;174503;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;301078,91;43922,05;257156,86;257156,86;257156,86;257156,86;257156,86;257156,86
2024;2024;181642;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;8347837,56;0;8347837,56;8347837,56;8347837,56;8347837,56;0;0
2024;2024;180197;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);0;11315731,52;1713,82;11314017,7;11314017,7;7361944,22;7361944,22;7361944,22;7361944,22
2024;2024;170398;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3361;Construção de Escolas Municipais de Educação Infantil (EMEI);35000000;0;35000000;-35000000;0;0;0;0;0
2024;2024;174254;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;0;0;0;0;0;0;0;0
2024;2024;174468;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;0;0;0;0;0;0;0;0
2024;2024;174501;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;13216451,32;6427613,9;6788837,42;6788837,42;6788837,42;6788837,42;6351319,32;6351319,32
2024;2024;174261;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;1463052,37;307675,04;1155377,33;1155377,33;355377,33;355377,33;249322,83;249322,83
2024;2024;170399;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);40000000;0;40000000;-40000000;0;0;0;0;0
2024;2024;174453;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;118301231,3;47000000;71301231,29;71301231,29;71301231,29;71301231,29;63179236,76;63179236,76
2024;2024;182951;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;544542,84;0;544542,84;544542,84;544542,84;544542,84;0;0
2024;2024;180834;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;3362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);0;20776139;17276139;3500000;3500000;3500000;3500000;2958188,89;2958188,89
2024;2024;173846;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;166630;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);200000000;0;76883923,82;-76883923,82;123116076,2;121976686,5;121976686,5;106244678,5;105750681,8
2024;2024;180388;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;9570331,58;0;9570331,58;9570331,58;5992732,04;5992732,04;0;0
2024;2024;166631;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);180456457;0;8103080,75;-8103080,75;172353376,3;168875689,5;168875689,5;168875689,5;168875689,5
2024;2024;166633;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);6303040;0;5177833,05;-5177833,05;1125206,95;733180,77;733180,77;733180,77;733180,77
2024;2024;166634;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);5000000;0;5000000;-5000000;0;0;0;0;0
2024;2024;182455;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;631,94;0;631,94;631,94;631,94;631,94;631,94;631,94
2024;2024;181796;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;181813;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;181795;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;82339;0;82339;82339;82339;82339;82339;82339
2024;2024;180487;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;180489;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;5558,01;0;5558,01;5558,01;5558,01;5558,01;5558,01;5558,01
2024;2024;181793;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;0;0;0;0;0;0;0;0
2024;2024;181794;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;1397064,22;0;1397064,22;1397064,22;1397064,22;1397064,22;1397064,22;1397064,22
2024;2024;180488;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4360;Manutenção e Operação de Centros de Educação Infantil (CEI);0;159278,2;0;159278,2;159278,2;159278,2;159278,2;159278,2;159278,2
2024;2024;166639;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);200000000;0;53537268,06;-53537268,06;146462731,9;145626050;145626050;131941059,9;130924441,4
2024;2024;173778;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);0;4921397,82;0;4921397,82;4921397,82;0;0;0;0
2024;2024;166640;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);208573672;0;1500000;-1500000;207073672;207058170,1;207058170,1;207058170,1;207058170,1
2024;2024;180642;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);0;9207119,14;0;9207119,14;9207119,14;4167905,35;4167905,35;4167905,35;4167905,35
2024;2024;166642;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);6667403;0;5337317,6;-5337317,6;1330085,4;569594,09;569594,09;569594,09;569594,09
2024;2024;166643;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;4362;Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI);5000000;0;5000000;-5000000;0;0;0;0;0
2024;2024;172713;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;8070;Projeto Olhar Inclusivo Mogoyah para a CEI Jardim Lapena I;154000;0;154000;-154000;0;0;0;0;0
2024;2024;172714;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;8071;Projeto Olhar Inclusivo Mogoyah CEI Ventura Branco;52000;0;52000;-52000;0;0;0;0;0
2024;2024;172715;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;9168;Compra de Mobiliário para EMEI Jd. Novo Sto Amaro: brinquedos acessíveis para o parque;100000;0;100000;-100000;0;0;0;0;0
2024;2024;172716;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;9205;Construção de EMEI no Bairro Sol Nascente (Zona Norte);30000;0;30000;-30000;0;0;0;0;0
2024;2024;172717;Direta;16;SME;Secretaria Municipal de Educação;12;Educação;365;Educação Infantil;3025;Proteção e Desenvolvimento Integral na Primeira Infância;9206;Construção de CMEI (centro municipal de educação infantil) no bairro Chácara Maria Trindade;30000;0;30000;-30000;0;0;0;0;0
